Tree ID,Q,C,Litter,Rocks > 3cm_,Rocks < 3cm_,Shrubs,Grass,Branches
15SD,Q3,B2,0.0,90.0,10.0,0.0,0.0,0.0
15SD,Q3,B3,0.0,100.0,0.0,0.0,0.0,0.0
15SD,Q3,C1,0.0,90.0,10.0,0.0,0.0,0.0
15SD,Q3,C2,0.0,80.0,20.0,0.0,0.0,0.0
15SD,Q3,C3,0.0,95.0,5.0,0.0,0.0,0.0
15SD % cover,,,0.00,86.04,13.96,0.00,0.00,0.00
16RA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,A3,95.0,0.0,0.0,5.0,0.0,0.0
16RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
16RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
16RA % cover,,,99.81,0.00,0.00,0.19,0.00,0.00
16RD,Q1,A1,85.0,5.0,0.0,10.0,0.0,0.0
16RD,Q1,A2,50.0,0.0,0.0,50.0,0.0,0.0
16RD,Q1,A3,50.0,50.0,0.0,0.0,0.0,0.0
16RD,Q1,B1,90.0,10.0,0.0,0.0,0.0,0.0
16RD,Q1,B2,15.0,85.0,0.0,0.0,0.0,0.0
16RD,Q1,B3,5.0,25.0,70.0,0.0,0.0,0.0
16RD,Q1,C1,50.0,50.0,0.0,0.0,0.0,0.0
16RD,Q1,C2,25.0,75.0,0.0,0.0,0.0,0.0
16RD,Q1,C3,40.0,60.0,0.0,0.0,0.0,0.0
16RD,Q2,A1,75.0,25.0,0.0,0.0,0.0,0.0
16RD,Q2,A2,40.0,60.0,0.0,0.0,0.0,0.0
16RD,Q2,A3,35.0,65.0,0.0,0.0,0.0,0.0
16RD,Q2,B1,97.0,3.0,0.0,0.0,0.0,0.0
16RD,Q2,B2,80.0,20.0,0.0,0.0,0.0,0.0
16RD,Q2,B3,35.0,65.0,0.0,0.0,0.0,0.0
16RD,Q2,C1,45.0,55.0,0.0,0.0,0.0,0.0
16RD,Q2,C2,50.0,50.0,0.0,0.0,0.0,0.0
16RD,Q2,C3,55.0,45.0,0.0,0.0,0.0,0.0
16RD,Q3,A1,80.0,20.0,0.0,0.0,0.0,0.0
16RD,Q3,A2,85.0,15.0,0.0,0.0,0.0,0.0
16RD,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
16RD,Q3,B1,55.0,45.0,0.0,0.0,0.0,0.0
16RD,Q3,B2,75.0,25.0,0.0,0.0,0.0,0.0
16RD,Q3,B3,65.0,35.0,0.0,0.0,0.0,0.0
16RD,Q3,C1,0.0,100.0,0.0,0.0,0.0,0.0
16RD,Q3,C2,25.0,75.0,0.0,0.0,0.0,0.0
16RD,Q3,C3,10.0,90.0,0.0,0.0,0.0,0.0
16RD % cover,,,52.48,42.70,2.59,2.22,0.00,0.00
16SA,Q1,A1,80.0,20.0,0.0,0.0,0.0,0.0
16SA,Q1,A2,65.0,35.0,0.0,0.0,0.0,0.0
16SA,Q1,A3,65.0,35.0,0.0,0.0,0.0,0.0
16SA,Q1,B1,70.0,20.0,10.0,0.0,0.0,0.0
16SA,Q1,B2,75.0,25.0,0.0,0.0,0.0,0.0
16SA,Q1,B3,85.0,15.0,0.0,0.0,0.0,0.0
16SA,Q1,C1,0.0,85.0,15.0,0.0,0.0,0.0
16SA,Q1,C2,25.0,75.0,0.0,0.0,0.0,0.0
16SA,Q1,C3,40.0,60.0,0.0,0.0,0.0,0.0
16SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
16SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
16SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
16SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
16SA,Q2,B2,85.0,15.0,0.0,0.0,0.0,0.0
16SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
16SA,Q2,C1,55.0,45.0,0.0,0.0,0.0,0.0
16SA,Q2,C2,40.0,60.0,0.0,0.0,0.0,0.0
16SA,Q2,C3,80.0,20.0,0.0,0.0,0.0,0.0
16SA,Q3,A1,70.0,30.0,0.0,0.0,0.0,0.0
16SA,Q3,A2,70.0,30.0,0.0,0.0,0.0,0.0
16SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
16SA,Q3,B1,65.0,35.0,0.0,0.0,0.0,0.0
16SA,Q3,B2,60.0,40.0,0.0,0.0,0.0,0.0
16SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
16SA,Q3,C1,75.0,25.0,0.0,0.0,0.0,0.0
16SA,Q3,C2,50.0,50.0,0.0,0.0,0.0,0.0
16SA,Q3,C3,60.0,40.0,0.0,0.0,0.0,0.0
16SA % cover,,,70.93,28.15,0.93,0.00,0.00,0.00
17RA,Q1,A1,0.0,5.0,95.0,0.0,0.0,0.0
17RA,Q1,A2,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q1,A3,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q1,B1,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q1,B2,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q1,B3,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q1,C1,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q1,C2,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q1,C3,0.0,0.0,100.0,0.0,0.0,0.0
17RA,Q2,A1,35.0,65.0,0.0,0.0,0.0,0.0
17RA,Q2,A2,45.0,55.0,0.0,0.0,0.0,0.0
17RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
17RA,Q2,B1,95.0,5.0,0.0,0.0,0.0,0.0
17RA,Q2,B2,85.0,15.0,0.0,0.0,0.0,0.0
17RA,Q2,B3,95.0,5.0,0.0,0.0,0.0,0.0
17RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
17RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
17RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
17RA,Q3,A1,65.0,35.0,0.0,0.0,0.0,0.0
17RA,Q3,A2,95.0,5.0,0.0,0.0,0.0,0.0
17RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
17RA,Q3,B1,50.0,50.0,0.0,0.0,0.0,0.0
17RA,Q3,B2,95.0,5.0,0.0,0.0,0.0,0.0
17RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
17RA,Q3,C1,50.0,50.0,0.0,0.0,0.0,0.0
17RA,Q3,C2,70.0,30.0,0.0,0.0,0.0,0.0
17RA,Q3,C3,40.0,0.0,60.0,0.0,0.0,0.0
17RA % cover,,,52.59,12.04,35.37,0.00,0.00,0.00
17RD,Q1,A1,50.0,50.0,0.0,0.0,0.0,0.0
17RD,Q1,A2,65.0,35.0,0.0,0.0,0.0,0.0
17RD,Q1,A3,80.0,20.0,0.0,0.0,0.0,0.0
17RD,Q1,B1,92.0,8.0,0.0,0.0,0.0,0.0
17RD,Q1,B2,80.0,20.0,0.0,0.0,0.0,0.0
17RD,Q1,B3,65.0,35.0,0.0,0.0,0.0,0.0
17RD,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
17RD,Q1,C2,93.0,7.0,0.0,0.0,0.0,0.0
17RD,Q1,C3,60.0,40.0,0.0,0.0,0.0,0.0
17RD,Q2,A1,25.0,75.0,0.0,0.0,0.0,0.0
17RD,Q2,A2,93.0,7.0,0.0,0.0,0.0,0.0
17RD,Q2,A3,85.0,15.0,0.0,0.0,0.0,0.0
17RD,Q2,B1,65.0,35.0,0.0,0.0,0.0,0.0
17RD,Q2,B2,75.0,25.0,0.0,0.0,0.0,0.0
17RD,Q2,B3,0.0,100.0,0.0,0.0,0.0,0.0
17RD,Q2,C1,75.0,25.0,0.0,0.0,0.0,0.0
17RD,Q2,C2,65.0,35.0,0.0,0.0,0.0,0.0
17RD,Q2,C3,0.0,100.0,0.0,0.0,0.0,0.0
17RD,Q3,A1,10.0,90.0,0.0,0.0,0.0,0.0
17RD,Q3,A2,75.0,25.0,0.0,0.0,0.0,0.0
17RD,Q3,A3,85.0,15.0,0.0,0.0,0.0,0.0
17RD,Q3,B1,85.0,15.0,0.0,0.0,0.0,0.0
17RD,Q3,B2,75.0,25.0,0.0,0.0,0.0,0.0
17RD,Q3,B3,65.0,35.0,0.0,0.0,0.0,0.0
17RD,Q3,C1,80.0,20.0,0.0,0.0,0.0,0.0
17RD,Q3,C2,70.0,30.0,0.0,0.0,0.0,0.0
17RD,Q3,C3,65.0,35.0,0.0,0.0,0.0,0.0
17RD % cover,,,65.85,34.15,0.00,0.00,0.00,0.00
17SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q2,B3,75.0,25.0,0.0,0.0,0.0,0.0
17SA,Q2,C1,40.0,0.0,60.0,0.0,0.0,0.0
17SA,Q2,C2,90.0,0.0,10.0,0.0,0.0,0.0
17SA,Q2,C3,68.0,7.0,25.0,0.0,0.0,0.0
17SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
17SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
17SA % cover,,,95.30,1.19,3.52,0.00,0.00,0.00
17SD,Q1,A1,50.0,50.0,0.0,0.0,0.0,0.0
17SD,Q1,A2,60.0,40.0,0.0,0.0,0.0,0.0
17SD,Q1,A3,25.0,75.0,0.0,0.0,0.0,0.0
17SD,Q1,B1,40.0,60.0,0.0,0.0,0.0,0.0
17SD,Q1,B2,15.0,85.0,0.0,0.0,0.0,0.0
17SD,Q1,B3,0.0,100.0,0.0,0.0,0.0,0.0
17SD,Q1,C1,25.0,75.0,0.0,0.0,0.0,0.0
17SD,Q1,C2,10.0,90.0,0.0,0.0,0.0,0.0
17SD,Q1,C3,0.0,100.0,0.0,0.0,0.0,0.0
17SD,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
17SD,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
17SD % cover,,,75.00,25.00,0.00,0.00,0.00,0.00
18RA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q2,A1,0.0,100.0,0.0,0.0,0.0,0.0
18RA,Q2,A2,80.0,20.0,0.0,0.0,0.0,0.0
18RA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q2,B1,45.0,55.0,0.0,0.0,0.0,0.0
18RA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q2,C3,80.0,20.0,0.0,0.0,0.0,0.0
18RA,Q3,A1,30.0,70.0,0.0,0.0,0.0,0.0
18RA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q3,B1,0.0,100.0,0.0,0.0,0.0,0.0
18RA,Q3,B2,70.0,30.0,0.0,0.0,0.0,0.0
18RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
18RA,Q3,C1,20.0,80.0,0.0,0.0,0.0,0.0
18RA,Q3,C2,60.0,40.0,0.0,0.0,0.0,0.0
18RA,Q3,C3,70.0,30.0,0.0,0.0,0.0,0.0
18RA % cover,,,79.81,20.19,0.00,0.00,0.00,0.00
18RD,Q1,A1,0.0,0.0,100.0,0.0,0.0,0.0
18RD,Q1,A2,0.0,0.0,100.0,0.0,0.0,0.0
18RD,Q1,A3,0.0,0.0,100.0,0.0,0.0,0.0
18RD,Q1,B1,0.0,0.0,100.0,0.0,0.0,0.0
18RD,Q1,B2,0.0,0.0,100.0,0.0,0.0,0.0
18RD,Q1,B3,0.0,3.0,97.0,0.0,0.0,0.0
18RD,Q1,C1,0.0,6.0,94.0,0.0,0.0,0.0
18RD,Q1,C2,0.0,2.0,98.0,0.0,0.0,0.0
18RD,Q1,C3,0.0,3.0,97.0,0.0,0.0,0.0
18RD,Q2,A1,0.0,10.0,90.0,0.0,0.0,0.0
18RD,Q2,A2,0.0,3.0,97.0,0.0,0.0,0.0
18RD,Q2,A3,0.0,7.0,93.0,0.0,0.0,0.0
18RD,Q2,B1,5.0,3.0,92.0,0.0,0.0,0.0
18RD,Q2,B2,0.0,2.0,98.0,0.0,0.0,0.0
18RD,Q2,B3,0.0,15.0,85.0,0.0,0.0,0.0
18RD,Q2,C1,70.0,0.0,30.0,0.0,0.0,0.0
18RD,Q2,C2,5.0,0.0,95.0,0.0,0.0,0.0
18RD,Q2,C3,0.0,2.0,98.0,0.0,0.0,0.0
18RD,Q3,A1,0.0,0.0,100.0,0.0,0.0,0.0
18RD,Q3,A2,20.0,20.0,60.0,0.0,0.0,0.0
18RD,Q3,A3,0.0,80.0,20.0,0.0,0.0,0.0
18RD,Q3,B1,0.0,10.0,89.0,1.0,0.0,0.0
18RD,Q3,B2,10.0,10.0,80.0,0.0,0.0,0.0
18RD,Q3,B3,5.0,45.0,50.0,0.0,0.0,0.0
18RD,Q3,C1,10.0,0.0,90.0,0.0,0.0,0.0
18RD,Q3,C2,0.0,10.0,90.0,0.0,0.0,0.0
18RD,Q3,C3,0.0,5.0,95.0,0.0,0.0,0.0
18RD % cover,,,4.63,8.74,86.59,0.04,0.00,0.00
18SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q1,B1,95.0,5.0,0.0,0.0,0.0,0.0
18SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q1,B3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q1,C1,75.0,25.0,0.0,0.0,0.0,0.0
18SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
18SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
18SA % cover,,,98.89,1.11,0.00,0.00,0.00,0.00
19RA,Q1,A1,50.0,50.0,0.0,0.0,0.0,0.0
19RA,Q1,A2,20.0,80.0,0.0,0.0,0.0,0.0
19RA,Q1,A3,25.0,75.0,0.0,0.0,0.0,0.0
19RA,Q1,B1,45.0,55.0,0.0,0.0,0.0,0.0
19RA,Q1,B2,30.0,70.0,0.0,0.0,0.0,0.0
19RA,Q1,B3,10.0,90.0,0.0,0.0,0.0,0.0
19RA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q1,C3,75.0,25.0,0.0,0.0,0.0,0.0
19RA,Q2,A1,70.0,30.0,0.0,0.0,0.0,0.0
19RA,Q2,A2,70.0,30.0,0.0,0.0,0.0,0.0
19RA,Q2,A3,90.0,10.0,0.0,0.0,0.0,0.0
19RA,Q2,B1,30.0,70.0,0.0,0.0,0.0,0.0
19RA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q2,C1,50.0,50.0,0.0,0.0,0.0,0.0
19RA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q3,A1,85.0,15.0,0.0,0.0,0.0,0.0
19RA,Q3,A2,80.0,20.0,0.0,0.0,0.0,0.0
19RA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
19RA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
19RA % cover,,,75.19,24.81,0.00,0.00,0.00,0.00
19SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q1,B1,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q1,B3,70.0,30.0,0.0,0.0,0.0,0.0
19SA,Q1,C1,96.0,4.0,0.0,0.0,0.0,0.0
19SA,Q1,C2,75.0,25.0,0.0,0.0,0.0,0.0
19SA,Q1,C3,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,C1,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,C2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,C1,65.0,35.0,0.0,0.0,0.0,0.0
19SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
19SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
19SA % cover,,,96.52,3.48,0.00,0.00,0.00,0.00
20RA,Q1,A1,25.0,75.0,0.0,0.0,0.0,0.0
20RA,Q1,A2,15.0,85.0,0.0,0.0,0.0,0.0
20RA,Q1,A3,97.0,3.0,0.0,0.0,0.0,0.0
20RA,Q1,B1,15.0,85.0,0.0,0.0,0.0,0.0
20RA,Q1,B2,35.0,50.0,15.0,0.0,0.0,0.0
20RA,Q1,B3,60.0,40.0,0.0,0.0,0.0,0.0
20RA,Q1,C1,45.0,45.0,10.0,0.0,0.0,0.0
20RA,Q1,C2,10.0,10.0,80.0,0.0,0.0,0.0
20RA,Q1,C3,50.0,0.0,50.0,0.0,0.0,0.0
20RA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
20RA,Q2,A2,85.0,15.0,0.0,0.0,0.0,0.0
20RA,Q2,A3,70.0,30.0,0.0,0.0,0.0,0.0
20RA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
20RA,Q2,B2,70.0,30.0,0.0,0.0,0.0,0.0
20RA,Q2,B3,80.0,20.0,0.0,0.0,0.0,0.0
20RA,Q2,C1,55.0,45.0,0.0,0.0,0.0,0.0
20RA,Q2,C2,60.0,40.0,0.0,0.0,0.0,0.0
20RA,Q2,C3,25.0,75.0,0.0,0.0,0.0,0.0
20RA,Q3,A1,0.0,90.0,10.0,0.0,0.0,0.0
20RA,Q3,A2,50.0,45.0,5.0,0.0,0.0,0.0
20RA,Q3,A3,10.0,90.0,0.0,0.0,0.0,0.0
20RA,Q3,B1,0.0,100.0,0.0,0.0,0.0,0.0
20RA,Q3,B2,20.0,75.0,5.0,0.0,0.0,0.0
20RA,Q3,B3,70.0,30.0,0.0,0.0,0.0,0.0
20RA,Q3,C1,5.0,80.0,15.0,0.0,0.0,0.0
20RA,Q3,C2,65.0,30.0,5.0,0.0,0.0,0.0
20RA,Q3,C3,65.0,35.0,0.0,0.0,0.0,0.0
20RA % cover,,,47.48,45.30,7.22,0.00,0.00,0.00
20SA,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q1,A2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q1,A3,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q1,B1,95.0,5.0,0.0,0.0,0.0,0.0
20SA,Q1,B2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q1,B3,70.0,30.0,0.0,0.0,0.0,0.0
20SA,Q1,C1,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q1,C2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q1,C3,60.0,40.0,0.0,0.0,0.0,0.0
20SA,Q2,A1,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q2,A2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q2,A3,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q2,B1,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q2,B2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q2,B3,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q2,C1,98.0,2.0,0.0,0.0,0.0,0.0
20SA,Q2,C2,96.0,4.0,0.0,0.0,0.0,0.0
20SA,Q2,C3,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,A1,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,A2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,A3,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,B1,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,B2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,B3,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,C1,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,C2,100.0,0.0,0.0,0.0,0.0,0.0
20SA,Q3,C3,100.0,0.0,0.0,0.0,0.0,0.0
20SA % cover,,,97.00,3.00,0.00,0.00,0.00,0.00
20SD,Q1,A1,100.0,0.0,0.0,0.0,0.0,0.0
